"etuus";"vuosi";"kuukausi";"paiva";"alue";"saajat_kaikki"
"Epidemiatuki";"2019";"10";"2019-10-01";"Kymenlaakso";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Lappi";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Pirkanmaa";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Pohjanmaa";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Päijät-Häme";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Satakunta";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Uusimaa";"0"
"Epidemiatuki";"2019";"10";"2019-10-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Etelä-Savo";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Kainuu";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Kanta-Häme";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Keski-Suomi";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Kymenlaakso";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Lappi";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Pirkanmaa";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Pohjanmaa";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Päijät-Häme";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Satakunta";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Uusimaa";"0"
"Epidemiatuki";"2019";"11";"2019-11-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Etelä-Savo";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Kainuu";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Kanta-Häme";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Keski-Suomi";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Kymenlaakso";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Lappi";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Pirkanmaa";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Pohjanmaa";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Päijät-Häme";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Satakunta";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Uusimaa";"0"
"Epidemiatuki";"2019";"12";"2019-12-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Kainuu";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Lappi";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Satakunta";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Uusimaa";"0"
"Epidemiatuki";"2020";"1";"2020-01-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Kainuu";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Lappi";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Satakunta";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Uusimaa";"0"
"Epidemiatuki";"2020";"2";"2020-02-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Kainuu";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Lappi";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Satakunta";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Uusimaa";"0"
"Epidemiatuki";"2020";"3";"2020-03-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Kainuu";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Lappi";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Satakunta";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Uusimaa";"0"
"Epidemiatuki";"2020";"4";"2020-04-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"5";"2020-05-01";"Etelä-Karjala";"37"
"Epidemiatuki";"2020";"5";"2020-05-01";"Etelä-Pohjanmaa";"82"
"Epidemiatuki";"2020";"5";"2020-05-01";"Etelä-Savo";"37"
"Epidemiatuki";"2020";"5";"2020-05-01";"Kainuu";"17"
"Epidemiatuki";"2020";"5";"2020-05-01";"Kanta-Häme";"56"
"Epidemiatuki";"2020";"5";"2020-05-01";"Keski-Pohjanmaa";"26"
"Epidemiatuki";"2020";"5";"2020-05-01";"Keski-Suomi";"93"
"Epidemiatuki";"2020";"5";"2020-05-01";"Kymenlaakso";"37"
"Epidemiatuki";"2020";"5";"2020-05-01";"Lappi";"66"
"Epidemiatuki";"2020";"5";"2020-05-01";"Pirkanmaa";"194"
"Epidemiatuki";"2020";"5";"2020-05-01";"Pohjanmaa";"79"
"Epidemiatuki";"2020";"5";"2020-05-01";"Pohjois-Karjala";"53"
"Epidemiatuki";"2020";"5";"2020-05-01";"Pohjois-Pohjanmaa";"137"
"Epidemiatuki";"2020";"5";"2020-05-01";"Pohjois-Savo";"75"
"Epidemiatuki";"2020";"5";"2020-05-01";"Päijät-Häme";"56"
"Epidemiatuki";"2020";"5";"2020-05-01";"Satakunta";"78"
"Epidemiatuki";"2020";"5";"2020-05-01";"Uusimaa";"596"
"Epidemiatuki";"2020";"5";"2020-05-01";"Varsinais-Suomi";"171"
"Epidemiatuki";"2020";"6";"2020-06-01";"Etelä-Karjala";"11"
"Epidemiatuki";"2020";"6";"2020-06-01";"Etelä-Pohjanmaa";"28"
"Epidemiatuki";"2020";"6";"2020-06-01";"Etelä-Savo";"21"
"Epidemiatuki";"2020";"6";"2020-06-01";"Kainuu";"2"
"Epidemiatuki";"2020";"6";"2020-06-01";"Kanta-Häme";"24"
"Epidemiatuki";"2020";"6";"2020-06-01";"Keski-Pohjanmaa";"6"
"Epidemiatuki";"2020";"6";"2020-06-01";"Keski-Suomi";"32"
"Epidemiatuki";"2020";"6";"2020-06-01";"Kymenlaakso";"16"
"Epidemiatuki";"2020";"6";"2020-06-01";"Lappi";"15"
"Epidemiatuki";"2020";"6";"2020-06-01";"Pirkanmaa";"79"
"Epidemiatuki";"2020";"6";"2020-06-01";"Pohjanmaa";"25"
"Epidemiatuki";"2020";"6";"2020-06-01";"Pohjois-Karjala";"10"
"Epidemiatuki";"2020";"6";"2020-06-01";"Pohjois-Pohjanmaa";"42"
"Epidemiatuki";"2020";"6";"2020-06-01";"Pohjois-Savo";"29"
"Epidemiatuki";"2020";"6";"2020-06-01";"Päijät-Häme";"27"
"Epidemiatuki";"2020";"6";"2020-06-01";"Satakunta";"34"
"Epidemiatuki";"2020";"6";"2020-06-01";"Uusimaa";"208"
"Epidemiatuki";"2020";"6";"2020-06-01";"Varsinais-Suomi";"64"
"Epidemiatuki";"2020";"7";"2020-07-01";"Etelä-Karjala";"2"
"Epidemiatuki";"2020";"7";"2020-07-01";"Etelä-Pohjanmaa";"4"
"Epidemiatuki";"2020";"7";"2020-07-01";"Etelä-Savo";"4"
"Epidemiatuki";"2020";"7";"2020-07-01";"Kainuu";"0"
"Epidemiatuki";"2020";"7";"2020-07-01";"Kanta-Häme";"6"
"Epidemiatuki";"2020";"7";"2020-07-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"7";"2020-07-01";"Keski-Suomi";"9"
"Epidemiatuki";"2020";"7";"2020-07-01";"Kymenlaakso";"4"
"Epidemiatuki";"2020";"7";"2020-07-01";"Lappi";"7"
"Epidemiatuki";"2020";"7";"2020-07-01";"Pirkanmaa";"30"
"Epidemiatuki";"2020";"7";"2020-07-01";"Pohjanmaa";"7"
"Epidemiatuki";"2020";"7";"2020-07-01";"Pohjois-Karjala";"3"
"Epidemiatuki";"2020";"7";"2020-07-01";"Pohjois-Pohjanmaa";"7"
"Epidemiatuki";"2020";"7";"2020-07-01";"Pohjois-Savo";"12"
"Epidemiatuki";"2020";"7";"2020-07-01";"Päijät-Häme";"5"
"Epidemiatuki";"2020";"7";"2020-07-01";"Satakunta";"19"
"Epidemiatuki";"2020";"7";"2020-07-01";"Uusimaa";"62"
"Epidemiatuki";"2020";"7";"2020-07-01";"Varsinais-Suomi";"24"
"Epidemiatuki";"2020";"8";"2020-08-01";"Etelä-Karjala";"1"
"Epidemiatuki";"2020";"8";"2020-08-01";"Etelä-Pohjanmaa";"5"
"Epidemiatuki";"2020";"8";"2020-08-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Kainuu";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Kanta-Häme";"1"
"Epidemiatuki";"2020";"8";"2020-08-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Lappi";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Pirkanmaa";"5"
"Epidemiatuki";"2020";"8";"2020-08-01";"Pohjanmaa";"4"
"Epidemiatuki";"2020";"8";"2020-08-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"8";"2020-08-01";"Pohjois-Pohjanmaa";"1"
"Epidemiatuki";"2020";"8";"2020-08-01";"Pohjois-Savo";"3"
"Epidemiatuki";"2020";"8";"2020-08-01";"Päijät-Häme";"5"
"Epidemiatuki";"2020";"8";"2020-08-01";"Satakunta";"2"
"Epidemiatuki";"2020";"8";"2020-08-01";"Uusimaa";"10"
"Epidemiatuki";"2020";"8";"2020-08-01";"Varsinais-Suomi";"6"
"Epidemiatuki";"2020";"9";"2020-09-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Etelä-Pohjanmaa";"1"
"Epidemiatuki";"2020";"9";"2020-09-01";"Etelä-Savo";"1"
"Epidemiatuki";"2020";"9";"2020-09-01";"Kainuu";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Kanta-Häme";"1"
"Epidemiatuki";"2020";"9";"2020-09-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Keski-Suomi";"3"
"Epidemiatuki";"2020";"9";"2020-09-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Lappi";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Pohjanmaa";"2"
"Epidemiatuki";"2020";"9";"2020-09-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Pohjois-Savo";"1"
"Epidemiatuki";"2020";"9";"2020-09-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Satakunta";"0"
"Epidemiatuki";"2020";"9";"2020-09-01";"Uusimaa";"1"
"Epidemiatuki";"2020";"9";"2020-09-01";"Varsinais-Suomi";"3"
"Epidemiatuki";"2020";"10";"2020-10-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Kainuu";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Lappi";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Satakunta";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Uusimaa";"0"
"Epidemiatuki";"2020";"10";"2020-10-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Kainuu";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Lappi";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Satakunta";"0"
"Epidemiatuki";"2020";"11";"2020-11-01";"Uusimaa";"1"
"Epidemiatuki";"2020";"11";"2020-11-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Etelä-Savo";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Kainuu";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Kanta-Häme";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Keski-Suomi";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Kymenlaakso";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Lappi";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Pirkanmaa";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Pohjanmaa";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Pohjois-Savo";"1"
"Epidemiatuki";"2020";"12";"2020-12-01";"Päijät-Häme";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Satakunta";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Uusimaa";"0"
"Epidemiatuki";"2020";"12";"2020-12-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Etelä-Savo";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Kainuu";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Kanta-Häme";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Keski-Suomi";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Kymenlaakso";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Lappi";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Pirkanmaa";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Pohjanmaa";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Päijät-Häme";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Satakunta";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Uusimaa";"0"
"Epidemiatuki";"2021";"1";"2021-01-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Etelä-Savo";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Kainuu";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Kanta-Häme";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Keski-Suomi";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Kymenlaakso";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Lappi";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Pirkanmaa";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Pohjanmaa";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Päijät-Häme";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Satakunta";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Uusimaa";"0"
"Epidemiatuki";"2021";"2";"2021-02-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Etelä-Savo";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Kainuu";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Kanta-Häme";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Keski-Suomi";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Kymenlaakso";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Lappi";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Pirkanmaa";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Pohjanmaa";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Pohjois-Pohjanmaa";"1"
"Epidemiatuki";"2021";"3";"2021-03-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Päijät-Häme";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Satakunta";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Uusimaa";"0"
"Epidemiatuki";"2021";"3";"2021-03-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Etelä-Savo";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Kainuu";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Kanta-Häme";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Keski-Suomi";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Kymenlaakso";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Lappi";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Pirkanmaa";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Pohjanmaa";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Päijät-Häme";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Satakunta";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Uusimaa";"0"
"Epidemiatuki";"2021";"4";"2021-04-01";"Varsinais-Suomi";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Etelä-Karjala";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Etelä-Pohjanmaa";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Etelä-Savo";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Kainuu";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Kanta-Häme";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Keski-Pohjanmaa";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Keski-Suomi";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Kymenlaakso";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Lappi";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Pirkanmaa";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Pohjanmaa";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Pohjois-Karjala";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Pohjois-Pohjanmaa";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Pohjois-Savo";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Päijät-Häme";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Satakunta";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Uusimaa";"0"
"Epidemiatuki";"2021";"5";"2021-05-01";"Varsinais-Suomi";"0"
